"rank","title","album","artist","albumYear","rankOneYearAgo","timestamp","albumArt"
"298","With Or Without You","","U2","","","2022-10-22 14:03:10","https://images.mediaworks.nz/radio/song/images/with_or_without_you_400_u2.jpg?width=400&height=400&crop=auto"
"299","Telephone Line","","Electric Light Orchestra","","","2022-10-22 13:58:20","https://images.mediaworks.nz/radio/song/images/telephone_line_400_electric_light_orchestra.jpg?width=400&height=400&crop=auto"
"300","Hey Hey, My My (Into The Black)","","Neil Young","","","2022-10-22 13:53:30","https://images.mediaworks.nz/radio/song/images/hey_hey_my_my_into_the_black__400_neil_young.jpg?width=400&height=400&crop=auto"
"301","Into The Great Wide Open","","Tom Petty & The Heartbreakers","","","2022-10-22 13:48:40","https://images.mediaworks.nz/radio/song/images/into_the_great_wide_open_400_tom_petty_the_heartbreakers.jpg?width=400&height=400&crop=auto"
"302","Cocaine","","Eric Clapton","","","2022-10-22 13:43:50","https://images.mediaworks.nz/radio/song/images/cocaine_400_eric_clapton.jpg?width=400&height=400&crop=auto"
"303","Born In The U.S.A.","","Bruce Springsteen","","","2022-10-22 13:39:00","https://images.mediaworks.nz/radio/song/images/born_in_the_u_s_a__400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"304","Something","","Beatles","","","2022-10-22 13:34:10","https://images.mediaworks.nz/radio/song/images/something_400_beatles.jpg?width=400&height=400&crop=auto"
"305","Better Man","","Pearl Jam","","","2022-10-22 13:29:20","https://images.mediaworks.nz/radio/song/images/better_man_400_pearl_jam.jpg?width=400&height=400&crop=auto"
"306","The Long Run","","Eagles","","","2022-10-22 13:24:30","https://images.mediaworks.nz/radio/song/images/the_long_run_400_eagles.jpg?width=400&height=400&crop=auto"
"307","Heart Of Gold","","Neil Young","","","2022-10-22 13:19:40","https://images.mediaworks.nz/radio/song/images/heart_of_gold_400_neil_young.jpg?width=400&height=400&crop=auto"
"308","Love Bites","","Def Leppard","","","2022-10-22 13:14:50","https://images.mediaworks.nz/radio/song/images/love_bites_400_def_leppard.jpg?width=400&height=400&crop=auto"
"309","Hard To Handle","","Black Crowes","","","2022-10-22 13:10:00","https://images.mediaworks.nz/radio/song/images/hard_to_handle_400_black_crowes.jpg?width=400&height=400&crop=auto"
"310","Walls","","Flowers","","","2022-10-22 13:05:10","https://images.mediaworks.nz/radio/song/images/walls_400_flowers.jpg?width=400&height=400&crop=auto"
"311","Hush","","Deep Purple","","","2022-10-22 13:00:10","https://images.mediaworks.nz/radio/song/images/hush_400_deep_purple.jpg?width=400&height=400&crop=auto"
"312","You Might Think","","Cars","","","2022-10-22 12:55:10","https://images.mediaworks.nz/radio/song/images/you_might_think_400_cars.jpg?width=400&height=400&crop=auto"
"313","The Loadout/Stay","","Jackson Browne","","","2022-10-22 12:50:10","https://images.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"314","You Give Love A Bad Name","","Bon Jovi","","","2022-10-22 12:45:10","https://images.mediaworks.nz/radio/song/images/you_give_love_a_bad_name_400_bon_jovi.jpg?width=400&height=400&crop=auto"
"315","Eleanor Rigby","","Beatles","","","2022-10-22 12:40:10","https://images.mediaworks.nz/radio/song/images/eleanor_rigby_400_beatles.jpg?width=400&height=400&crop=auto"
"316","Don't Do Me Like That","","Tom Petty & The Heartbreakers","","","2022-10-22 12:35:10","https://images.mediaworks.nz/radio/song/images/don_t_do_me_like_that_400_tom_petty_the_heartbreakers.jpg?width=400&height=400&crop=auto"
"317","Heartbreaker","","Pat Benatar","","","2022-10-22 12:30:10","https://images.mediaworks.nz/radio/song/images/heartbreaker_400_pat_benatar.jpg?width=400&height=400&crop=auto"
"318","Tush","","ZZ Top","","","2022-10-22 12:25:10","https://images.mediaworks.nz/radio/song/images/tush_400_zz_top.jpg?width=400&height=400&crop=auto"
"319","Owner Of A Lonely Heart","","Yes","","","2022-10-22 12:20:10","https://images.mediaworks.nz/radio/song/images/owner_of_a_lonely_heart_400_yes.jpg?width=400&height=400&crop=auto"
"320","Avalon","","Roxy Music","","","2022-10-22 12:15:10","https://images.mediaworks.nz/radio/song/images/avalon_400_roxy_music.jpg?width=400&height=400&crop=auto"
"321","Life In The Fast Lane","","Eagles","","","2022-10-22 12:10:10","https://images.mediaworks.nz/radio/song/images/life_in_the_fast_lane_400_eagles.jpg?width=400&height=400&crop=auto"
"322","One Way Or Another","","Blondie","","","2022-10-22 12:04:20","https://images.mediaworks.nz/radio/song/images/one_way_or_another_400_blondie.jpg?width=400&height=400&crop=auto"
"323","Children Of The Revolution","","T. Rex","","","2022-10-22 11:58:30","https://images.mediaworks.nz/radio/song/images/children_of_the_revolution_400_t_rex.jpg?width=400&height=400&crop=auto"
"324","Rosanna","","Toto","","","2022-10-22 11:52:40","https://images.mediaworks.nz/radio/song/images/rosanna_400_toto.jpg?width=400&height=400&crop=auto"
"325","Mysterious Ways","","U2","","","2022-10-22 11:46:50","https://images.mediaworks.nz/radio/song/images/mysterious_ways_400_u2.jpg?width=400&height=400&crop=auto"
"326","A Kind Of Magic","","Queen","","","2022-10-22 11:41:00","https://images.mediaworks.nz/radio/song/images/a_kind_of_magic_400_queen.jpg?width=400&height=400&crop=auto"
"327","Golden Slumbers/Carry That Weight/The End","","Beatles","","","2022-10-22 11:35:10","https://images.mediaworks.nz/radio/song/images/golden_slumbers_carry_that_weight_the_end_400_beatles.jpg?width=400&height=400&crop=auto"
"328","Let There Be Rock","","AC/DC","","","2022-10-22 11:29:20","https://images.mediaworks.nz/radio/song/images/let_there_be_rock_400_ac_dc.jpg?width=400&height=400&crop=auto"
"329","Lucy In The Sky With Diamonds","","Beatles","","","2022-10-22 11:23:30","https://images.mediaworks.nz/radio/song/images/lucy_in_the_sky_with_diamonds_400_beatles.jpg?width=400&height=400&crop=auto"
"330","Listen To The Music","","Doobie Brothers","","","2022-10-22 11:17:40","https://images.mediaworks.nz/radio/song/images/listen_to_the_music_400_doobie_brothers.jpg?width=400&height=400&crop=auto"
"331","No Secrets","","Angels","","","2022-10-22 11:11:50","https://images.mediaworks.nz/radio/song/images/no_secrets_400_angels.jpg?width=400&height=400&crop=auto"
"332","I'm Not In Love","","10cc","","","2022-10-22 11:06:00","https://images.mediaworks.nz/radio/song/images/i_m_not_in_love_400_10cc.jpg?width=400&height=400&crop=auto"
"333","Crazy Little Thing Called Love","","Queen","","","2022-10-22 10:58:10","https://images.mediaworks.nz/radio/song/images/crazy_little_thing_called_love_400_queen.jpg?width=400&height=400&crop=auto"
"334","American Woman","","Guess Who","","","2022-10-22 10:53:10","https://images.mediaworks.nz/radio/song/images/american_woman_400_guess_who.jpg?width=400&height=400&crop=auto"
"335","SIlent Lucidity","","Queensryche","","","2022-10-22 10:48:10","https://images.mediaworks.nz/radio/song/images/silent_lucidity_400_queensryche.jpg?width=400&height=400&crop=auto"
"336","Mr. Blue Sky","","Electric Light Orchestra","","","2022-10-22 10:43:10","https://images.mediaworks.nz/radio/song/images/mr_blue_sky_400_electric_light_orchestra.jpg?width=400&height=400&crop=auto"
"337","For Those About To Rock (We Salute You)","","AC/DC","","","2022-10-22 10:38:10","https://images.mediaworks.nz/radio/song/images/for_those_about_to_rock_we_salute_you__400_ac_dc.jpg?width=400&height=400&crop=auto"
"338","Threshold/Jet Airliner","","Steve Miller Band","","","2022-10-22 10:33:10","https://images.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"339","Sweet Emotion","","Aerosmith","","","2022-10-22 10:28:10","https://images.mediaworks.nz/radio/song/images/sweet_emotion_400_aerosmith.jpg?width=400&height=400&crop=auto"
"340","I See Red","","Split Enz","","","2022-10-22 10:23:10","https://images.mediaworks.nz/radio/song/images/i_see_red_400_split_enz.jpg?width=400&height=400&crop=auto"
"341","Get Back","","Beatles","","","2022-10-22 10:18:10","https://images.mediaworks.nz/radio/song/images/get_back_400_beatles.jpg?width=400&height=400&crop=auto"
"342","One Vision","","Queen","","","2022-10-22 10:13:10","https://images.mediaworks.nz/radio/song/images/one_vision_400_queen.jpg?width=400&height=400&crop=auto"
"343","Walk Of Life","","Dire Straits","","","2022-10-22 10:08:10","https://images.mediaworks.nz/radio/song/images/walk_of_life_400_dire_straits.jpg?width=400&height=400&crop=auto"
"344","Fashion","","David Bowie","","","2022-10-22 10:02:20","https://images.mediaworks.nz/radio/song/images/fashion_400_david_bowie.jpg?width=400&height=400&crop=auto"
"345","The Logical Song","","Supertrsamp","","","2022-10-22 09:56:30","https://images.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"346","Love Me Two Times","","Doors","","","2022-10-22 09:50:40","https://images.mediaworks.nz/radio/song/images/love_me_two_times_400_doors.jpg?width=400&height=400&crop=auto"
"347","Walking On The Moon","","Police","","","2022-10-22 09:44:50","https://images.mediaworks.nz/radio/song/images/walking_on_the_moon_400_police.jpg?width=400&height=400&crop=auto"
"348","American Pie","","Don McLean","","","2022-10-22 09:39:00","https://images.mediaworks.nz/radio/song/images/american_pie_400_don_mclean.jpg?width=400&height=400&crop=auto"
"349","Road To Nowhere","","Talking Heads","","","2022-10-22 09:33:10","https://images.mediaworks.nz/radio/song/images/road_to_nowhere_400_talking_heads.jpg?width=400&height=400&crop=auto"
"350","Fool To Cry","","Rolling Stones","","","2022-10-22 09:27:20","https://images.mediaworks.nz/radio/song/images/fool_to_cry_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"351","Whiskey In The Jar","","Thin Lizzy","","","2022-10-22 09:21:30","https://images.mediaworks.nz/radio/song/images/whiskey_in_the_jar_400_thin_lizzy.jpg?width=400&height=400&crop=auto"
"352","Heartache Tonight","","Eagles","","","2022-10-22 09:15:40","https://images.mediaworks.nz/radio/song/images/heartache_tonight_400_eagles.jpg?width=400&height=400&crop=auto"
"353","Run Through The Jungle","","Creedence Clearwater Revival","","","2022-10-22 09:09:50","https://images.mediaworks.nz/radio/song/images/run_through_the_jungle_400_creedence_clearwater_revival.jpg?width=400&height=400&crop=auto"
"354","Alive And Kicking","","Simple Minds","","","2022-10-22 09:04:00","https://images.mediaworks.nz/radio/song/images/alive_and_kicking_400_simple_minds.jpg?width=400&height=400&crop=auto"
"355","House Of The Rising Sun","","Animals","","","2022-10-22 08:58:00","https://images.mediaworks.nz/radio/song/images/house_of_the_rising_sun_400_animals.jpg?width=400&height=400&crop=auto"
"356","Big Log","","Robert Plant","","","2022-10-22 08:52:00","https://images.mediaworks.nz/radio/song/images/big_log_400_robert_plant.jpg?width=400&height=400&crop=auto"
"357","Driving Wheels","","Jimmy Barnes","","","2022-10-22 08:46:00","https://images.mediaworks.nz/radio/song/images/driving_wheels_400_jimmy_barnes.jpg?width=400&height=400&crop=auto"
"358","Long Train Runnin'","","Doobie Brothers","","","2022-10-22 08:40:00","https://images.mediaworks.nz/radio/song/images/long_train_runnin__400_doobie_brothers.jpg?width=400&height=400&crop=auto"
"359","Even Flow","","Pearl Jam","","","2022-10-22 08:34:00","https://images.mediaworks.nz/radio/song/images/even_flow_400_pearl_jam.jpg?width=400&height=400&crop=auto"
"360","Space / Fly Like An Eagle","","Steve Miller Band","","","2022-10-22 08:28:00","https://images.mediaworks.nz/radio/song/images/space_fly_like_an_eagle_400_steve_miller_band.jpg?width=400&height=400&crop=auto"
"361","What You Need","","Inxs","","","2022-10-22 08:22:00","https://images.mediaworks.nz/radio/song/images/what_you_need_400_inxs.jpg?width=400&height=400&crop=auto"
"362","My Generation","","Who","","","2022-10-22 08:16:00","https://images.mediaworks.nz/radio/song/images/my_generation_400_who.jpg?width=400&height=400&crop=auto"
"363","I Want It All","","Queen","","","2022-10-22 08:10:00","https://images.mediaworks.nz/radio/song/images/i_want_it_all_400_queen.jpg?width=400&height=400&crop=auto"
"364","And She Was","","Talking Heads","","","2022-10-22 08:04:00","https://images.mediaworks.nz/radio/song/images/and_she_was_400_talking_heads.jpg?width=400&height=400&crop=auto"
"365","Lyin' Eyes","","Eagles","","","2022-10-22 07:56:10","https://images.mediaworks.nz/radio/song/images/lyin_eyes_400_eagles.jpg?width=400&height=400&crop=auto"
"366","Black Hole Sun","","Soundgarden","","","2022-10-22 07:50:20","https://images.mediaworks.nz/radio/song/images/black_hole_sun_400_soundgarden.jpg?width=400&height=400&crop=auto"
"367","Right First Time","","Th' Dudes","","","2022-10-22 07:44:30","https://images.mediaworks.nz/radio/song/images/right_first_time_400_th_dudes.jpg?width=400&height=400&crop=auto"
"368","Nights In White Satin","","Moody Blues","","","2022-10-22 07:38:40","https://images.mediaworks.nz/radio/song/images/nights_in_white_satin_400_moody_blues.jpg?width=400&height=400&crop=auto"
"369","Once Upon A Time In The West","","Dire Straits","","","2022-10-22 07:32:50","https://images.mediaworks.nz/radio/song/images/once_upon_a_time_in_the_west_400_dire_straits.jpg?width=400&height=400&crop=auto"
"370","Hells Bells","","AC/DC","","","2022-10-22 07:27:00","https://images.mediaworks.nz/radio/song/images/hells_bells_400_ac_dc.jpg?width=400&height=400&crop=auto"
"371","Close My Eyes Forever","","Lita Ford / Ozzy Osbourne","","","2022-10-22 07:21:10","https://images.mediaworks.nz/radio/song/images/close_my_eyes_forever_400_lita_ford_ozzy_osbourne.jpg?width=400&height=400&crop=auto"
"372","The Power And The Passion","","Midnight Oil","","","2022-10-22 07:15:20","https://images.mediaworks.nz/radio/song/images/the_power_and_the_passion_400_midnight_oil.jpg?width=400&height=400&crop=auto"
"373","So Far Away","","Dire Straits","","","2022-10-22 07:09:30","https://images.mediaworks.nz/radio/song/images/so_far_away_400_dire_straits.jpg?width=400&height=400&crop=auto"
"374","Love Her Madly","","Doors","","","2022-10-22 07:03:40","https://images.mediaworks.nz/radio/song/images/love_her_madly_400_doors.jpg?width=400&height=400&crop=auto"
"375","It's Only Rock And Roll","","Rolling Stones","","","2022-10-22 06:58:50","https://images.mediaworks.nz/radio/song/images/it_s_only_rock_and_roll_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"376","One Slip","","Pink Floyd","","","2022-10-22 06:54:00","https://images.mediaworks.nz/radio/song/images/one_slip_400_pink_floyd.jpg?width=400&height=400&crop=auto"
"377","Livin' Thing","","Electric Light Orchestra","","","2022-10-22 06:49:10","https://images.mediaworks.nz/radio/song/images/livin_thing_400_electric_light_orchestra.jpg?width=400&height=400&crop=auto"
"378","Interstate Love Song","","Stone Temple Pilots","","","2022-10-22 06:44:20","https://images.mediaworks.nz/radio/song/images/interstate_love_song_400_stone_temple_pilots.jpg?width=400&height=400&crop=auto"
"379","The Great Gig In The Sky","","Pink Floyd","","","2022-10-22 06:39:30","https://images.mediaworks.nz/radio/song/images/the_great_gig_in_the_sky_400_pink_floyd.jpg?width=400&height=400&crop=auto"
"380","Down Under","","Men At Work","","","2022-10-22 06:34:40","https://images.mediaworks.nz/radio/song/images/down_under_400_men_at_work.jpg?width=400&height=400&crop=auto"
"381","Here Comes The Sun","","Beatles","","","2022-10-22 06:29:50","https://images.mediaworks.nz/radio/song/images/here_comes_the_sun_400_beatles.jpg?width=400&height=400&crop=auto"
"382","Wanted Dead Or Alive","","Bon Jovi","","","2022-10-22 06:25:00","https://images.mediaworks.nz/radio/song/images/wanted_dead_or_alive_400_bon_jovi.jpg?width=400&height=400&crop=auto"
"383","Werewolves Of London","","Warren Zevon","","","2022-10-22 06:20:10","https://images.mediaworks.nz/radio/song/images/werewolves_of_london_400_warren_zevon.jpg?width=400&height=400&crop=auto"
"384","Pride (In The Name Of Love)","","U2","","","2022-10-22 06:15:20","https://images.mediaworks.nz/radio/song/images/pride_in_the_name_of_love__400_u2.jpg?width=400&height=400&crop=auto"
"385","The Waiting","","Tom Petty & The Heartbreakers","","","2022-10-22 06:10:30","https://images.mediaworks.nz/radio/song/images/the_waiting_400_tom_petty_the_heartbreakers.jpg?width=400&height=400&crop=auto"
"386","Turn To Stone","","Electric Light Orchestra","","","2022-10-21 23:55:40","https://images.mediaworks.nz/radio/song/images/turn_to_stone_400_electric_light_orchestra.jpg?width=400&height=400&crop=auto"
"387","Pigs (Three Different Ones)","","Pink Floyd","","","2022-10-21 23:49:50","https://images.mediaworks.nz/radio/song/images/pigs_three_different_ones__400_pink_floyd.jpg?width=400&height=400&crop=auto"
"388","Brown Sugar","","Rolling Stones","","","2022-10-21 23:44:00","https://images.mediaworks.nz/radio/song/images/brown_sugar_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"389","Six Months In A Leaky Boat","","Split Enz","","","2022-10-21 23:38:10","https://images.mediaworks.nz/radio/song/images/six_months_in_a_leaky_boat_400_split_enz.jpg?width=400&height=400&crop=auto"
"390","Expresso Love","","Dire Straits","","","2022-10-21 23:32:20","https://images.mediaworks.nz/radio/song/images/expresso_love_400_dire_straits.jpg?width=400&height=400&crop=auto"
"391","China Grove","","Doobie Brothers","","","2022-10-21 23:26:30","https://images.mediaworks.nz/radio/song/images/china_grove_400_doobie_brothers.jpg?width=400&height=400&crop=auto"
"392","War Pigs","","Black Sabbath","","","2022-10-21 23:20:40","https://images.mediaworks.nz/radio/song/images/war_pigs_400_black_sabbath.jpg?width=400&height=400&crop=auto"
"393","Magic Man","","Heart","","","2022-10-21 23:14:50","https://images.mediaworks.nz/radio/song/images/magic_man_400_heart.jpg?width=400&height=400&crop=auto"
"394","Don't Dream It's Over","","Crowded House","","","2022-10-21 23:09:00","https://images.mediaworks.nz/radio/song/images/don_t_dream_it_s_over_400_crowded_house.jpg?width=400&height=400&crop=auto"
"395","Revolution","","Beatles","","","2022-10-21 23:05:10","https://images.mediaworks.nz/radio/song/images/revolution_400_beatles.jpg?width=400&height=400&crop=auto"
"396","Moneytalks","","AC/DC","","","2022-10-21 22:57:20","https://images.mediaworks.nz/radio/song/images/moneytalks_400_ac_dc.jpg?width=400&height=400&crop=auto"
"397","Sledgehammer","","Peter Gabriel","","","2022-10-21 22:52:30","https://images.mediaworks.nz/radio/song/images/sledgehammer_400_peter_gabriel.jpg?width=400&height=400&crop=auto"
"398","My Mistake","","Split Enz","","","2022-10-21 22:47:40","https://images.mediaworks.nz/radio/song/images/my_mistake_400_split_enz.jpg?width=400&height=400&crop=auto"
"399","Rebel Yell","","Billy Idol","","","2022-10-21 22:42:50","https://images.mediaworks.nz/radio/song/images/rebel_yell_400_billy_idol.jpg?width=400&height=400&crop=auto"
"400","Pinball Wizard","","Who","","","2022-10-21 22:38:00","https://images.mediaworks.nz/radio/song/images/pinball_wizard_400_who.jpg?width=400&height=400&crop=auto"
"401","Dancing With Myself","","Billy Idol","","","2022-10-21 22:33:10","https://images.mediaworks.nz/radio/song/images/dancing_with_myself_400_billy_idol.jpg?width=400&height=400&crop=auto"
"402","The Breakup Song (They Don't Write Em)","","Greg Kihn Band","","","2022-10-21 22:28:20","https://images.mediaworks.nz/radio/song/images/the_breakup_song_they_don_t_write_em__400_greg_kihn_band.jpg?width=400&height=400&crop=auto"
"403","The Stranger","","Billy Joel","","","2022-10-21 22:23:30","https://images.mediaworks.nz/radio/song/images/the_stranger_400_billy_joel.jpg?width=400&height=400&crop=auto"
"404","Witchy Woman","","Eagles","","","2022-10-21 22:18:40","https://images.mediaworks.nz/radio/song/images/witchy_woman_400_eagles.jpg?width=400&height=400&crop=auto"
"405","Glory Days","","Bruce Springsteen","","","2022-10-21 22:13:50","https://images.mediaworks.nz/radio/song/images/glory_days_400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"406","Dazed And Confused","","Led Zeppelin","","","2022-10-21 22:09:00","https://images.mediaworks.nz/radio/song/images/dazed_and_confused_400_led_zeppelin.jpg?width=400&height=400&crop=auto"
"407","Do It Again","","Steely Dan","","","2022-10-21 22:04:10","https://images.mediaworks.nz/radio/song/images/do_it_again_400_steely_dan.jpg?width=400&height=400&crop=auto"
"408","Old Man","","Neil Young","","","2022-10-21 21:56:20","https://images.mediaworks.nz/radio/song/images/old_man_400_neil_young.jpg?width=400&height=400&crop=auto"
"409","American Girl","","Tom Petty & The Heartbreakers","","","2022-10-21 21:52:30","https://images.mediaworks.nz/radio/song/images/american_girl_400_tom_petty_the_heartbreakers.jpg?width=400&height=400&crop=auto"
"410","Like A Rolling Stone","","Bob Dylan","","","2022-10-21 21:48:40","https://images.mediaworks.nz/radio/song/images/like_a_rolling_stone_400_bob_dylan.jpg?width=400&height=400&crop=auto"
"411","Tumbling Dice","","Rolling Stones","","","2022-10-21 21:44:50","https://images.mediaworks.nz/radio/song/images/tumbling_dice_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"412","London Calling","","Clash","","","2022-10-21 21:41:00","https://images.mediaworks.nz/radio/song/images/london_calling_400_clash.jpg?width=400&height=400&crop=auto"
"413","All The Young Dudes","","Mott The Hoople","","","2022-10-21 21:37:10","https://images.mediaworks.nz/radio/song/images/all_the_young_dudes_400_mott_the_hoople.jpg?width=400&height=400&crop=auto"
"414","Sunday Bloody Sunday","","U2","","","2022-10-21 21:33:20","https://images.mediaworks.nz/radio/song/images/sunday_bloody_sunday_400_u2.jpg?width=400&height=400&crop=auto"
"415","Rock N' Me","","Steve Miller Band","","","2022-10-21 21:29:30","https://images.mediaworks.nz/radio/song/images/rock_n_me_400_steve_miller_band.jpg?width=400&height=400&crop=auto"
"416","Back In The U.S.S.R.","","Beatles","","","2022-10-21 21:25:40","https://images.mediaworks.nz/radio/song/images/back_in_the_u_s_s_r__400_beatles.jpg?width=400&height=400&crop=auto"
"417","Computer Games","","Mi-Sex","","","2022-10-21 21:21:50","https://images.mediaworks.nz/radio/song/images/computer_games_400_mi_sex.jpg?width=400&height=400&crop=auto"
"418","Born To Be Wild","","Steppenwolf","","","2022-10-21 21:18:00","https://images.mediaworks.nz/radio/song/images/born_to_be_wild_400_steppenwolf.jpg?width=400&height=400&crop=auto"
"419","Rock And Roll All Nite","","Kiss","","","2022-10-21 21:14:10","https://images.mediaworks.nz/radio/song/images/rock_and_roll_all_nite_400_kiss.jpg?width=400&height=400&crop=auto"
"420","Doo Doo Doo Doo (Heartbreaker)","","Rolling Stones","","","2022-10-21 21:10:20","https://images.mediaworks.nz/radio/song/images/doo_doo_doo_doo_heartbreaker__400_rolling_stones.jpg?width=400&height=400&crop=auto"
"421","Cum On Feel The Noise","","Quiet Riot","","","2022-10-21 21:06:30","https://images.mediaworks.nz/radio/song/images/cum_on_feel_the_noise_400_quiet_riot.jpg?width=400&height=400&crop=auto"
"422","Modern Love","","David Bowie","","","2022-10-21 21:00:40","https://images.mediaworks.nz/radio/song/images/modern_love_400_david_bowie.jpg?width=400&height=400&crop=auto"
"423","Evil Woman","","Electric Light Orchestra","","","2022-10-21 20:55:50","https://images.mediaworks.nz/radio/song/images/evil_woman_400_electric_light_orchestra.jpg?width=400&height=400&crop=auto"
"424","Dirty Creature","","Split Enz","","","2022-10-21 20:51:00","https://images.mediaworks.nz/radio/song/images/dirty_creature_400_split_enz.jpg?width=400&height=400&crop=auto"
"425","Rikki Don't Lose That Number","","Steely Dan","","","2022-10-21 20:46:10","https://images.mediaworks.nz/radio/song/images/rikki_don_t_lose_that_number_400_steely_dan.jpg?width=400&height=400&crop=auto"
"426","Hold The Line","","Toto","","","2022-10-21 20:41:20","https://images.mediaworks.nz/radio/song/images/hold_the_line_400_toto.jpg?width=400&height=400&crop=auto"
"427","Get It On (Bang A Gong)","","T. Rex","","","2022-10-21 20:36:30","https://images.mediaworks.nz/radio/song/images/get_it_on_bang_a_gong__400_t_rex.jpg?width=400&height=400&crop=auto"
"428","Bad Medicine","","Bon Jovi","","","2022-10-21 20:31:40","https://images.mediaworks.nz/radio/song/images/bad_medicine_400_bon_jovi.jpg?width=400&height=400&crop=auto"
"429","My Sweet Lord","","George Harrison","","","2022-10-21 20:26:50","https://images.mediaworks.nz/radio/song/images/my_sweet_lord_400_george_harrison.jpg?width=400&height=400&crop=auto"
"430","Runnin' With The Devil","","Van Halen","","","2022-10-21 20:22:00","https://images.mediaworks.nz/radio/song/images/runnin_with_the_devil_400_van_halen.jpg?width=400&height=400&crop=auto"
"431","Show Me The Way","","Peter Frampton","","","2022-10-21 20:17:10","https://images.mediaworks.nz/radio/song/images/show_me_the_way_400_peter_frampton.jpg?width=400&height=400&crop=auto"
"432","Rock And Roll Ain't Noise Pollution","","AC/DC","","","2022-10-21 20:13:10","https://images.mediaworks.nz/radio/song/images/rock_and_roll_ain_t_noise_pollution_400_ac_dc.jpg?width=400&height=400&crop=auto"
"433","Moondance","","Van Morrison","","","2022-10-21 20:08:20","https://images.mediaworks.nz/radio/song/images/moondance_400_van_morrison.jpg?width=400&height=400&crop=auto"
"434","Lust For Life","","Iggy Pop","","","2022-10-21 20:00:30","https://images.mediaworks.nz/radio/song/images/lust_for_life_400_iggy_pop.jpg?width=400&height=400&crop=auto"
"435","That's All","","Genesis","","","2022-10-21 19:55:40","https://images.mediaworks.nz/radio/song/images/that_s_all_400_genesis.jpg?width=400&height=400&crop=auto"
"436","The Weight","","The Band","","","2022-10-21 19:50:50","https://images.mediaworks.nz/radio/song/images/the_weight_400_the_band.jpg?width=400&height=400&crop=auto"
"437","The Lady Don't Mind","","Talking Heads","","","2022-10-21 19:46:00","https://images.mediaworks.nz/radio/song/images/the_lady_don_t_mind_400_talking_heads.jpg?width=400&height=400&crop=auto"
"438","Landslide","","Fleetwood Mac","","","2022-10-21 19:41:10","https://images.mediaworks.nz/radio/song/images/landslide_400_fleetwood_mac.jpg?width=400&height=400&crop=auto"
"439","I Want You To Want Me (Live)","","Cheap Trick","","","2022-10-21 19:36:20","https://images.mediaworks.nz/radio/song/images/i_want_you_to_want_me_live__400_cheap_trick.jpg?width=400&height=400&crop=auto"
"440","Penny Lane","","Beatles","","","2022-10-21 19:31:30","https://images.mediaworks.nz/radio/song/images/penny_lane_400_beatles.jpg?width=400&height=400&crop=auto"
"441","Hungry Heart","","Bruce Springsteen","","","2022-10-21 19:26:40","https://images.mediaworks.nz/radio/song/images/hungry_heart_400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"442","Tuesday's Gone","","Lynyrd Skynyrd","","","2022-10-21 19:21:50","https://images.mediaworks.nz/radio/song/images/tuesday_s_gone_400_lynyrd_skynyrd.jpg?width=400&height=400&crop=auto"
"443","Solid Rock","","Dire Straits","","","2022-10-21 19:17:00","https://images.mediaworks.nz/radio/song/images/solid_rock_400_dire_straits.jpg?width=400&height=400&crop=auto"
"444","A Horse With No Name","","America","","","2022-10-21 19:12:10","https://images.mediaworks.nz/radio/song/images/a_horse_with_no_name_400_america.jpg?width=400&height=400&crop=auto"
"445","Jack & Diane","","John Cougar","","","2022-10-21 19:07:20","https://images.mediaworks.nz/radio/song/images/jack_diane_400_john_cougar.jpg?width=400&height=400&crop=auto"
"446","Bloody Well Right","","Supertramp","","","2022-10-21 18:58:30","https://images.mediaworks.nz/radio/song/images/bloody_well_right_400_supertramp.jpg?width=400&height=400&crop=auto"
"447","Jeremy","","Pearl Jam","","","2022-10-21 18:52:40","https://images.mediaworks.nz/radio/song/images/jeremy_400_pearl_jam.jpg?width=400&height=400&crop=auto"
"448","Midnight Special","","Creedence Clearwater Revival","","","2022-10-21 18:46:50","https://images.mediaworks.nz/radio/song/images/midnight_special_400_creedence_clearwater_revival.jpg?width=400&height=400&crop=auto"
"449","When The War Is Over","","Cold Chisel","","","2022-10-21 18:41:00","https://images.mediaworks.nz/radio/song/images/when_the_war_is_over_400_cold_chisel.jpg?width=400&height=400&crop=auto"
"450","Aqualung","","Jethro Tull","","","2022-10-21 18:35:10","https://images.mediaworks.nz/radio/song/images/aqualung_400_jethro_tull.jpg?width=400&height=400&crop=auto"
"451","Armageddon It","","Def Leppard","","","2022-10-21 18:29:20","https://images.mediaworks.nz/radio/song/images/armageddon_it_400_def_leppard.jpg?width=400&height=400&crop=auto"
