"rank","title","album","artist","albumYear","rankOneYearAgo","timestamp","albumArt"
"302","Down Under","","Men At Work","","","2020-10-24 15:25:03","https://cdn.mediaworks.nz/radio/song/images/down_under_400_men_at_work.jpg?width=400&height=400&crop=auto"
"303","Pride (In The Name Of Love)","","U2","","","2020-10-24 15:19:54","https://cdn.mediaworks.nz/radio/song/images/pride_in_the_name_of_love__400_u2.jpg?width=400&height=400&crop=auto"
"304","China Girl","","David Bowie","","","2020-10-24 15:14:45","https://cdn.mediaworks.nz/radio/song/images/china_girl_400_david_bowie.jpg?width=400&height=400&crop=auto"
"305","Roadhouse Blues","","Doors","","","2020-10-24 15:09:36","https://cdn.mediaworks.nz/radio/song/images/roadhouse_blues_400_doors.jpg?width=400&height=400&crop=auto"
"306","We Belong","","Pat Benatar","","","2020-10-24 15:04:27","https://cdn.mediaworks.nz/radio/song/images/we_belong_400_pat_benatar.jpg?width=400&height=400&crop=auto"
"307","Band On The Run","","Wings","","","2020-10-24 14:59:18","https://cdn.mediaworks.nz/radio/song/images/band_on_the_run_400_wings.jpg?width=400&height=400&crop=auto"
"308","No Secrets","","Angels","","","2020-10-24 14:54:09","https://cdn.mediaworks.nz/radio/song/images/no_secrets_400_angels.jpg?width=400&height=400&crop=auto"
"309","Piece Of My Heart","","Big Brother & The Hol...","","","2020-10-24 14:49:00","https://cdn.mediaworks.nz/radio/song/images/piece_of_my_heart_400_big_brother_the_hol_.jpg?width=400&height=400&crop=auto"
"310","Here I Go Again","","Whitesnake","","","2020-10-24 14:43:51","https://cdn.mediaworks.nz/radio/song/images/here_i_go_again_400_whitesnake.jpg?width=400&height=400&crop=auto"
"311","Aqualung","","Jethro Tull","","","2020-10-24 14:38:42","https://cdn.mediaworks.nz/radio/song/images/aqualung_400_jethro_tull.jpg?width=400&height=400&crop=auto"
"312","Breakdown","","Tom Petty & the Hear...","","","2020-10-24 14:33:33","https://cdn.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"313","Rebel Rebel","","David Bowie","","","2020-10-24 14:28:24","https://cdn.mediaworks.nz/radio/song/images/rebel_rebel_400_david_bowie.jpg?width=400&height=400&crop=auto"
"314","Goodbye Stranger","","Supertramp","","","2020-10-24 14:23:15","https://cdn.mediaworks.nz/radio/song/images/goodbye_stranger_400_supertramp.jpg?width=400&height=400&crop=auto"
"315","The Boys Are Back In Town","","Thin Lizzy","","","2020-10-24 14:18:06","https://cdn.mediaworks.nz/radio/song/images/the_boys_are_back_in_town_400_thin_lizzy.jpg?width=400&height=400&crop=auto"
"316","Ticket To Ride","","Beatles","","","2020-10-24 14:12:57","https://cdn.mediaworks.nz/radio/song/images/ticket_to_ride_400_beatles.jpg?width=400&height=400&crop=auto"
"317","My Mistake","","Split Enz","","","2020-10-24 14:07:48","https://cdn.mediaworks.nz/radio/song/images/my_mistake_400_split_enz.jpg?width=400&height=400&crop=auto"
"318","Wonderful Tonight","","Eric Clapton","","","2020-10-24 14:02:39","https://cdn.mediaworks.nz/radio/song/images/wonderful_tonight_400_eric_clapton.jpg?width=400&height=400&crop=auto"
"319","You Ain't Seen Nothing Yet","","Bachman-Turner Over...","","","2020-10-24 13:57:30","https://cdn.mediaworks.nz/radio/song/images/you_ain_t_seen_nothing_yet_400_bachman_turner_over_.jpg?width=400&height=400&crop=auto"
"320","Don't Dream It's Over","","Crowded House","","","2020-10-24 13:52:21","https://cdn.mediaworks.nz/radio/song/images/don_t_dream_it_s_over_400_crowded_house.jpg?width=400&height=400&crop=auto"
"321","Don't Do Me Like That","","Tom Petty & the Hear...","","","2020-10-24 13:47:12","https://cdn.mediaworks.nz/radio/song/images/don_t_do_me_like_that_400_tom_petty_the_hear_.jpg?width=400&height=400&crop=auto"
"322","Crazy Little Thing Called Love","","Queen","","","2020-10-24 13:42:03","https://cdn.mediaworks.nz/radio/song/images/crazy_little_thing_called_love_400_queen.jpg?width=400&height=400&crop=auto"
"323","When The War Is Over","","Cold Chisel","","","2020-10-24 13:36:54","https://cdn.mediaworks.nz/radio/song/images/when_the_war_is_over_400_cold_chisel.jpg?width=400&height=400&crop=auto"
"324","Big Time","","Peter Gabriel","","","2020-10-24 13:31:45","https://cdn.mediaworks.nz/radio/song/images/big_time_400_peter_gabriel.jpg?width=400&height=400&crop=auto"
"325","Never Tear Us Apart","","Inxs","","","2020-10-24 13:26:36","https://cdn.mediaworks.nz/radio/song/images/never_tear_us_apart_400_inxs.jpg?width=400&height=400&crop=auto"
"326","I Heard it Through the Grapevine","","Creedence Clearwate...","","","2020-10-24 13:21:27","https://cdn.mediaworks.nz/radio/song/images/i_heard_it_through_the_grapevine_400_creedence_clearwate_.jpg?width=400&height=400&crop=auto"
"327","Dancing In The Dark","","Bruce Springsteen","","","2020-10-24 13:16:18","https://cdn.mediaworks.nz/radio/song/images/dancing_in_the_dark_400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"328","I'm Not In Love","","10CC","","","2020-10-24 13:11:09","https://cdn.mediaworks.nz/radio/song/images/i_m_not_in_love_400_10cc.jpg?width=400&height=400&crop=auto"
"329","Crocodile Rock","","Elton John","","","2020-10-24 13:06:00","https://cdn.mediaworks.nz/radio/song/images/crocodile_rock_400_elton_john.jpg?width=400&height=400&crop=auto"
"330","Every Little Thing She Does Is Magic","","Police","","","2020-10-24 13:00:51","https://cdn.mediaworks.nz/radio/song/images/every_little_thing_she_does_is_magic_400_police.jpg?width=400&height=400&crop=auto"
"331","Lola","","Kinks","","","2020-10-24 12:55:42","https://cdn.mediaworks.nz/radio/song/images/lola_400_kinks.jpg?width=400&height=400&crop=auto"
"332","Tusk","","Fleetwood Mac","","","2020-10-24 12:50:33","https://cdn.mediaworks.nz/radio/song/images/tusk_400_fleetwood_mac.jpg?width=400&height=400&crop=auto"
"333","My Sweet Lord","","George Harrison","","","2020-10-24 12:45:24","https://cdn.mediaworks.nz/radio/song/images/my_sweet_lord_400_george_harrison.jpg?width=400&height=400&crop=auto"
"334","Jet","","Wings","","","2020-10-24 12:40:15","https://cdn.mediaworks.nz/radio/song/images/jet_400_wings.jpg?width=400&height=400&crop=auto"
"335","New Kid In Town","","Eagles","","","2020-10-24 12:35:06","https://cdn.mediaworks.nz/radio/song/images/new_kid_in_town_400_eagles.jpg?width=400&height=400&crop=auto"
"336","Moneytalks","","AC/DC","","","2020-10-24 12:29:57","https://cdn.mediaworks.nz/radio/song/images/moneytalks_400_ac_dc.jpg?width=400&height=400&crop=auto"
"337","Get Back","","Beatles","","","2020-10-24 12:24:48","https://cdn.mediaworks.nz/radio/song/images/get_back_400_beatles.jpg?width=400&height=400&crop=auto"
"338","Reeling In The Years","","Steely Dan","","","2020-10-24 12:19:39","https://cdn.mediaworks.nz/radio/song/images/reeling_in_the_years_400_steely_dan.jpg?width=400&height=400&crop=auto"
"339","The Wind Cries Mary","","Jimi Hendrix","","","2020-10-24 12:14:30","https://cdn.mediaworks.nz/radio/song/images/the_wind_cries_mary_400_jimi_hendrix.jpg?width=400&height=400&crop=auto"
"340","Touch Me","","Doors","","","2020-10-24 12:09:21","https://cdn.mediaworks.nz/radio/song/images/touch_me_400_doors.jpg?width=400&height=400&crop=auto"
"341","The Boys Of Summer","","Don Henley","","","2020-10-24 12:04:12","https://cdn.mediaworks.nz/radio/song/images/the_boys_of_summer_400_don_henley.jpg?width=400&height=400&crop=auto"
"342","Long Cool Woman (In A Black Dress)","","Hollies","","","2020-10-24 11:58:50","https://cdn.mediaworks.nz/radio/song/images/long_cool_woman_in_a_black_dress__400_hollies.jpg?width=400&height=400&crop=auto"
"343","Barracuda","","Heart","","","2020-10-24 11:53:28","https://cdn.mediaworks.nz/radio/song/images/barracuda_400_heart.jpg?width=400&height=400&crop=auto"
"344","Young Americans","","David Bowie","","","2020-10-24 11:48:06","https://cdn.mediaworks.nz/radio/song/images/young_americans_400_david_bowie.jpg?width=400&height=400&crop=auto"
"345","Sanctify Yourself","","Simple Minds","","","2020-10-24 11:42:44","https://cdn.mediaworks.nz/radio/song/images/sanctify_yourself_400_simple_minds.jpg?width=400&height=400&crop=auto"
"346","Dream Weaver","","Gary Wright","","","2020-10-24 11:37:22","https://cdn.mediaworks.nz/radio/song/images/dream_weaver_400_gary_wright.jpg?width=400&height=400&crop=auto"
"347","Miss You","","Rolling Stones","","","2020-10-24 11:32:00","https://cdn.mediaworks.nz/radio/song/images/miss_you_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"348","Shine On You Crazy Diamond Pt 6 - 9","","Pink Floyd","","","2020-10-24 11:26:38","https://cdn.mediaworks.nz/radio/song/images/shine_on_you_crazy_diamond_pt_6_9_400_pink_floyd.jpg?width=400&height=400&crop=auto"
"349","Still The Same","","Bob Seger & The Silve...","","","2020-10-24 11:21:16","https://cdn.mediaworks.nz/radio/song/images/still_the_same_400_bob_seger_the_silve_.jpg?width=400&height=400&crop=auto"
"350","Werewolves Of London","","Warren Zevon","","","2020-10-24 11:15:54","https://cdn.mediaworks.nz/radio/song/images/werewolves_of_london_400_warren_zevon.jpg?width=400&height=400&crop=auto"
"351","I Can't Tell You Why","","Eagles","","","2020-10-24 11:10:32","https://cdn.mediaworks.nz/radio/song/images/i_can_t_tell_you_why_400_eagles.jpg?width=400&height=400&crop=auto"
"352","Midnight Special","","Creedence Clearwate...","","","2020-10-24 11:05:10","https://cdn.mediaworks.nz/radio/song/images/midnight_special_400_creedence_clearwate_.jpg?width=400&height=400&crop=auto"
"353","The Long And Winding Road","","Beatles","","","2020-10-24 10:59:48","https://cdn.mediaworks.nz/radio/song/images/the_long_and_winding_road_400_beatles.jpg?width=400&height=400&crop=auto"
"354","With Or Without You","","U2","","","2020-10-24 10:54:26","https://cdn.mediaworks.nz/radio/song/images/with_or_without_you_400_u2.jpg?width=400&height=400&crop=auto"
"355","Why Does Love Do This To Me","","Exponents","","","2020-10-24 10:49:04","https://cdn.mediaworks.nz/radio/song/images/why_does_love_do_this_to_me_400_exponents.jpg?width=400&height=400&crop=auto"
"356","The Weight","","Band","","","2020-10-24 10:43:42","https://cdn.mediaworks.nz/radio/song/images/the_weight_400_band.jpg?width=400&height=400&crop=auto"
"357","Devil Inside","","Inxs","","","2020-10-24 10:38:20","https://cdn.mediaworks.nz/radio/song/images/devil_inside_400_inxs.jpg?width=400&height=400&crop=auto"
"358","Just What I Needed","","Cars","","","2020-10-24 10:32:58","https://cdn.mediaworks.nz/radio/song/images/just_what_i_needed_400_cars.jpg?width=400&height=400&crop=auto"
"359","Your Song","","Elton John","","","2020-10-24 10:27:36","https://cdn.mediaworks.nz/radio/song/images/your_song_400_elton_john.jpg?width=400&height=400&crop=auto"
"360","Don't Stand So Close To Me","","Police","","","2020-10-24 10:22:14","https://cdn.mediaworks.nz/radio/song/images/don_t_stand_so_close_to_me_400_police.jpg?width=400&height=400&crop=auto"
"361","Stuck In The Middle With You","","Stealers Wheel","","","2020-10-24 10:16:52","https://cdn.mediaworks.nz/radio/song/images/stuck_in_the_middle_with_you_400_stealers_wheel.jpg?width=400&height=400&crop=auto"
"362","Woman From Tokyo","","Deep Purple","","","2020-10-24 10:11:30","https://cdn.mediaworks.nz/radio/song/images/woman_from_tokyo_400_deep_purple.jpg?width=400&height=400&crop=auto"
"363","Foxey Lady","","Jimi Hendrix","","","2020-10-24 10:06:08","https://cdn.mediaworks.nz/radio/song/images/foxey_lady_400_jimi_hendrix.jpg?width=400&height=400&crop=auto"
"364","Get It On (Bang A Gong)","","T. Rex","","","2020-10-24 10:00:46","https://cdn.mediaworks.nz/radio/song/images/get_it_on_bang_a_gong__400_t_rex.jpg?width=400&height=400&crop=auto"
"365","Nights In White Satin","","Moody Blues","","","2020-10-24 09:55:24","https://cdn.mediaworks.nz/radio/song/images/nights_in_white_satin_400_moody_blues.jpg?width=400&height=400&crop=auto"
"366","Dancing With Myself","","Billy Idol","","","2020-10-24 09:50:02","https://cdn.mediaworks.nz/radio/song/images/dancing_with_myself_400_billy_idol.jpg?width=400&height=400&crop=auto"
"367","Desperado","","Eagles","","","2020-10-24 09:44:40","https://cdn.mediaworks.nz/radio/song/images/desperado_400_eagles.jpg?width=400&height=400&crop=auto"
"368","Itchycoo Park","","Small Faces","","","2020-10-24 09:39:18","https://cdn.mediaworks.nz/radio/song/images/itchycoo_park_400_small_faces.jpg?width=400&height=400&crop=auto"
"369","Two Out Of Three Ain't Bad","","Meat Loaf","","","2020-10-24 09:33:56","https://cdn.mediaworks.nz/radio/song/images/two_out_of_three_ain_t_bad_400_meat_loaf.jpg?width=400&height=400&crop=auto"
"370","It's Still Rock And Rock N Roll To Me","","Billy Joel","","","2020-10-24 09:28:34","https://cdn.mediaworks.nz/radio/song/images/it_s_still_rock_and_rock_n_roll_to_me_400_billy_joel.jpg?width=400&height=400&crop=auto"
"371","Fool To Cry","","Rolling Stones","","","2020-10-24 09:23:12","https://cdn.mediaworks.nz/radio/song/images/fool_to_cry_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"372","Gypsy","","Fleetwood Mac","","","2020-10-24 09:17:50","https://cdn.mediaworks.nz/radio/song/images/gypsy_400_fleetwood_mac.jpg?width=400&height=400&crop=auto"
"373","Rain","","Dragon","","","2020-10-24 09:12:28","https://cdn.mediaworks.nz/radio/song/images/rain_400_dragon.jpg?width=400&height=400&crop=auto"
"374","The River","","Bruce Springsteen","","","2020-10-24 09:07:06","https://cdn.mediaworks.nz/radio/song/images/the_river_400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"375","History Never Repeats","","Split Enz","","","2020-10-24 09:01:44","https://cdn.mediaworks.nz/radio/song/images/history_never_repeats_400_split_enz.jpg?width=400&height=400&crop=auto"
"376","Wind Of Change","","Scorpions","","","2020-10-24 08:56:22","https://cdn.mediaworks.nz/radio/song/images/wind_of_change_400_scorpions.jpg?width=400&height=400&crop=auto"
"377","American Pie","","Don McLean","","","2020-10-24 08:51:00","https://cdn.mediaworks.nz/radio/song/images/american_pie_400_don_mclean.jpg?width=400&height=400&crop=auto"
"378","You Might Think","","Cars","","","2020-10-24 08:45:38","https://cdn.mediaworks.nz/radio/song/images/you_might_think_400_cars.jpg?width=400&height=400&crop=auto"
"379","Eleanor Rigby","","Beatles","","","2020-10-24 08:40:16","https://cdn.mediaworks.nz/radio/song/images/eleanor_rigby_400_beatles.jpg?width=400&height=400&crop=auto"
"380","I Hate Myself For Loving You","","Joan Jett & The Black...","","","2020-10-24 08:34:54","https://cdn.mediaworks.nz/radio/song/images/i_hate_myself_for_loving_you_400_joan_jett_the_black_.jpg?width=400&height=400&crop=auto"
"381","One Tree Hill","","U2","","","2020-10-24 08:29:32","https://cdn.mediaworks.nz/radio/song/images/one_tree_hill_400_u2.jpg?width=400&height=400&crop=auto"
"382","Hey Little Girl","","Icehouse","","","2020-10-24 08:24:10","https://cdn.mediaworks.nz/radio/song/images/hey_little_girl_400_icehouse.jpg?width=400&height=400&crop=auto"
"383","Run Through The Jungle","","Creedence Clearwate...","","","2020-10-24 08:18:48","https://cdn.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"384","Tequila Sunrise","","Eagles","","","2020-10-24 08:13:26","https://cdn.mediaworks.nz/radio/song/images/tequila_sunrise_400_eagles.jpg?width=400&height=400&crop=auto"
"385","The Boys Light Up","","Australian Crawl","","","2020-10-24 08:08:04","https://cdn.mediaworks.nz/radio/song/images/the_boys_light_up_400_australian_crawl.jpg?width=400&height=400&crop=auto"
"386","On The Turning Away","","Pink Floyd","","","2020-10-24 08:02:42","https://cdn.mediaworks.nz/radio/song/images/on_the_turning_away_400_pink_floyd.jpg?width=400&height=400&crop=auto"
"387","School's Out","","Alice Cooper","","","2020-10-24 07:57:20","https://cdn.mediaworks.nz/radio/song/images/school_s_out_400_alice_cooper.jpg?width=400&height=400&crop=auto"
"388","The One I Love","","R.E.M.","","","2020-10-24 07:51:58","https://cdn.mediaworks.nz/radio/song/images/the_one_i_love_400_r_e_m_.jpg?width=400&height=400&crop=auto"
"389","Listen To The Music","","Doobie Brothers","","","2020-10-24 07:46:36","https://cdn.mediaworks.nz/radio/song/images/listen_to_the_music_400_doobie_brothers.jpg?width=400&height=400&crop=auto"
"390","Ventura Highway","","America","","","2020-10-24 07:41:14","https://cdn.mediaworks.nz/radio/song/images/ventura_highway_400_america.jpg?width=400&height=400&crop=auto"
"391","Higher Love","","Steve Winwood","","","2020-10-24 07:35:52","https://cdn.mediaworks.nz/radio/song/images/higher_love_400_steve_winwood.jpg?width=400&height=400&crop=auto"
"392","Honky Tonk Woman","","Rolling Stones","","","2020-10-24 07:30:30","https://cdn.mediaworks.nz/radio/song/images/honky_tonk_woman_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"393","Blue Monday","","New Order","","","2020-10-24 07:25:08","https://cdn.mediaworks.nz/radio/song/images/blue_monday_400_new_order.jpg?width=400&height=400&crop=auto"
"394","Life In The Fast Lane","","Eagles","","","2020-10-24 07:19:46","https://cdn.mediaworks.nz/radio/song/images/life_in_the_fast_lane_400_eagles.jpg?width=400&height=400&crop=auto"
"395","Locomotive Breath","","Jethro Tull","","","2020-10-24 07:14:24","https://cdn.mediaworks.nz/radio/song/images/locomotive_breath_400_jethro_tull.jpg?width=400&height=400&crop=auto"
"396","Landslide","","Fleetwood Mac","","","2020-10-24 07:09:02","https://cdn.mediaworks.nz/radio/song/images/landslide_400_fleetwood_mac.jpg?width=400&height=400&crop=auto"
"397","Sweet Talkin' Woman","","Electric Light Orchestra","","","2020-10-24 07:03:40","https://cdn.mediaworks.nz/radio/song/images/sweet_talkin_woman_400_electric_light_orchestra.jpg?width=400&height=400&crop=auto"
"398","Love Is The Drug","","Roxy Music","","","2020-10-24 06:58:18","https://cdn.mediaworks.nz/radio/song/images/love_is_the_drug_400_roxy_music.jpg?width=400&height=400&crop=auto"
"399","Hold The Line","","Toto","","","2020-10-24 06:52:56","https://cdn.mediaworks.nz/radio/song/images/hold_the_line_400_toto.jpg?width=400&height=400&crop=auto"
"400","Listen to Her Heart","","Tom Petty & the Hear...","","","2020-10-24 06:47:34","https://cdn.mediaworks.nz/radio/song/images/listen_to_her_heart_400_tom_petty_the_hear_.jpg?width=400&height=400&crop=auto"
"401","Black Betty","","Ram Jam","","","2020-10-24 06:42:12","https://cdn.mediaworks.nz/radio/song/images/black_betty_400_ram_jam.jpg?width=400&height=400&crop=auto"
"402","Light My Fire","","Doors","","","2020-10-24 06:36:50","https://cdn.mediaworks.nz/radio/song/images/light_my_fire_400_doors.jpg?width=400&height=400&crop=auto"
"403","Cold As Ice","","Foreigner","","","2020-10-24 06:31:28","https://cdn.mediaworks.nz/radio/song/images/cold_as_ice_400_foreigner.jpg?width=400&height=400&crop=auto"
"404","Eye In The Sky","","Alan Parsons Project","","","2020-10-24 06:26:06","https://cdn.mediaworks.nz/radio/song/images/eye_in_the_sky_400_alan_parsons_project.jpg?width=400&height=400&crop=auto"
"405","Mama","","Genesis","","","2020-10-24 06:20:44","https://cdn.mediaworks.nz/radio/song/images/mama_400_genesis.jpg?width=400&height=400&crop=auto"
"406","The Lady Don't Mind","","Talking Heads","","","2020-10-24 06:15:22","https://cdn.mediaworks.nz/radio/song/images/the_lady_don_t_mind_400_talking_heads.jpg?width=400&height=400&crop=auto"
"407","Cheap Wine","","Cold Chisel","","","2020-10-24 06:10:00","https://cdn.mediaworks.nz/radio/song/images/cheap_wine_400_cold_chisel.jpg?width=400&height=400&crop=auto"
"408","Livin' Thing","","Electric Light Orchestra","","","2020-10-23 23:59:12","https://cdn.mediaworks.nz/radio/song/images/livin_thing_400_electric_light_orchestra.jpg?width=400&height=400&crop=auto"
"409","Alive And Kicking","","Simple Minds","","","2020-10-23 23:54:06","https://cdn.mediaworks.nz/radio/song/images/alive_and_kicking_400_simple_minds.jpg?width=400&height=400&crop=auto"
"410","Funeral For A Friend/Love Lives Bleeding","","Elton John","","","2020-10-23 23:49:00","https://cdn.mediaworks.nz/radio/song/images/funeral_for_a_friend_love_lives_bleeding_400_elton_john.jpg?width=400&height=400&crop=auto"
"411","Turn Me Loose","","Loverboy","","","2020-10-23 23:43:54","https://cdn.mediaworks.nz/radio/song/images/turn_me_loose_400_loverboy.jpg?width=400&height=400&crop=auto"
"412","Mainstreet","","Bob Seger & The Silve...","","","2020-10-23 23:38:48","https://cdn.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"413","Who'll Stop The Rain","","Creedence Clearwate...","","","2020-10-23 23:33:42","https://cdn.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"414","The Power And The Passion","","Midnight Oil","","","2020-10-23 23:28:36","https://cdn.mediaworks.nz/radio/song/images/the_power_and_the_passion_400_midnight_oil.jpg?width=400&height=400&crop=auto"
"415","Jumpin' Jack Flash","","Rolling Stones","","","2020-10-23 23:23:30","https://cdn.mediaworks.nz/radio/song/images/jumpin_jack_flash_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"416","She's Not There","","Santana","","","2020-10-23 23:18:24","https://cdn.mediaworks.nz/radio/song/images/she_s_not_there_400_santana.jpg?width=400&height=400&crop=auto"
"417","Where The Streets Have No Name","","U2","","","2020-10-23 23:13:18","https://cdn.mediaworks.nz/radio/song/images/where_the_streets_have_no_name_400_u2.jpg?width=400&height=400&crop=auto"
"418","You Make Lovin' Fun","","Fleetwood Mac","","","2020-10-23 23:08:12","https://cdn.mediaworks.nz/radio/song/images/you_make_lovin_fun_400_fleetwood_mac.jpg?width=400&height=400&crop=auto"
"419","Eyes Without A Face","","Billy Idol","","","2020-10-23 23:03:06","https://cdn.mediaworks.nz/radio/song/images/eyes_without_a_face_400_billy_idol.jpg?width=400&height=400&crop=auto"
"420","Bad Case Of Loving You","","Robert Palmer","","","2020-10-23 22:58:00","https://cdn.mediaworks.nz/radio/song/images/bad_case_of_loving_you_400_robert_palmer.jpg?width=400&height=400&crop=auto"
"421","Sweet Emotion","","Aerosmith","","","2020-10-23 22:52:54","https://cdn.mediaworks.nz/radio/song/images/sweet_emotion_400_aerosmith.jpg?width=400&height=400&crop=auto"
"422","Beds Are Burning","","Midnight Oil","","","2020-10-23 22:47:48","https://cdn.mediaworks.nz/radio/song/images/beds_are_burning_400_midnight_oil.jpg?width=400&height=400&crop=auto"
"423","Should I Stay Or Should I Go","","Clash","","","2020-10-23 22:42:42","https://cdn.mediaworks.nz/radio/song/images/should_i_stay_or_should_i_go_400_clash.jpg?width=400&height=400&crop=auto"
"424","Help!","","Beatles","","","2020-10-23 22:37:36","https://cdn.mediaworks.nz/radio/song/images/help__400_beatles.jpg?width=400&height=400&crop=auto"
"425","Lady","","Supertramp","","","2020-10-23 22:32:30","https://cdn.mediaworks.nz/radio/song/images/lady_400_supertramp.jpg?width=400&height=400&crop=auto"
"426","Cover Me","","Bruce Springsteen","","","2020-10-23 22:27:24","https://cdn.mediaworks.nz/radio/song/images/cover_me_400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"427","Wild West End","","Dire Straits","","","2020-10-23 22:22:18","https://cdn.mediaworks.nz/radio/song/images/wild_west_end_400_dire_straits.jpg?width=400&height=400&crop=auto"
"428","Hello, I Love You","","Doors","","","2020-10-23 22:17:12","https://cdn.mediaworks.nz/radio/song/images/hello_i_love_you_400_doors.jpg?width=400&height=400&crop=auto"
"429","Right First Time","","Th' Dudes","","","2020-10-23 22:12:06","https://cdn.mediaworks.nz/radio/song/images/right_first_time_400_th_dudes.jpg?width=400&height=400&crop=auto"
"430","Someone Saved My Life Tonight","","Elton John","","","2020-10-23 22:07:00","https://cdn.mediaworks.nz/radio/song/images/someone_saved_my_life_tonight_400_elton_john.jpg?width=400&height=400&crop=auto"
"431","It's Only Rock 'n Roll","","Rolling Stones","","","2020-10-23 22:01:54","https://cdn.mediaworks.nz/radio/song/images/it_s_only_rock_n_roll_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"432","My Sharona","","Knack","","","2020-10-23 21:56:48","https://cdn.mediaworks.nz/radio/song/images/my_sharona_400_knack.jpg?width=400&height=400&crop=auto"
"433","Born To Run","","Bruce Springsteen","","","2020-10-23 21:51:42","https://cdn.mediaworks.nz/radio/song/images/born_to_run_400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"434","I Was Made For Loving You","","Kiss","","","2020-10-23 21:46:36","https://cdn.mediaworks.nz/radio/song/images/i_was_made_for_loving_you_400_kiss.jpg?width=400&height=400&crop=auto"
"435","Rikki Don't Lose That Number","","Steely Dan","","","2020-10-23 21:41:30","https://cdn.mediaworks.nz/radio/song/images/rikki_don_t_lose_that_number_400_steely_dan.jpg?width=400&height=400&crop=auto"
"436","Call Me","","Blondie","","","2020-10-23 21:36:24","https://cdn.mediaworks.nz/radio/song/images/call_me_400_blondie.jpg?width=400&height=400&crop=auto"
"437","In The Mood","","Robert Plant","","","2020-10-23 21:31:18","https://cdn.mediaworks.nz/radio/song/images/in_the_mood_400_robert_plant.jpg?width=400&height=400&crop=auto"
"438","Sorrow","","David Bowie","","","2020-10-23 21:26:12","https://cdn.mediaworks.nz/radio/song/images/sorrow_400_david_bowie.jpg?width=400&height=400&crop=auto"
"439","And She Was","","Talking Heads","","","2020-10-23 21:21:06","https://cdn.mediaworks.nz/radio/song/images/and_she_was_400_talking_heads.jpg?width=400&height=400&crop=auto"
"440","You Better You Bet","","Who","","","2020-10-23 21:16:00","https://cdn.mediaworks.nz/radio/song/images/you_better_you_bet_400_who.jpg?width=400&height=400&crop=auto"
"441","I Will Follow","","U2","","","2020-10-23 21:10:54","https://cdn.mediaworks.nz/radio/song/images/i_will_follow_400_u2.jpg?width=400&height=400&crop=auto"
"442","Jealous Guy","","John Lennon","","","2020-10-23 21:05:48","https://cdn.mediaworks.nz/radio/song/images/jealous_guy_400_john_lennon.jpg?width=400&height=400&crop=auto"
"443","Wrapped Around Your Finger","","Police","","","2020-10-23 21:00:42","https://cdn.mediaworks.nz/radio/song/images/wrapped_around_your_finger_400_police.jpg?width=400&height=400&crop=auto"
"444","Cinnamon Girl","","Neil Young","","","2020-10-23 20:55:36","https://cdn.mediaworks.nz/radio/song/images/cinnamon_girl_400_neil_young.jpg?width=400&height=400&crop=auto"
"445","Devil You Know","","D.D. Smash","","","2020-10-23 20:50:30","https://cdn.mediaworks.nz/radio/song/images/devil_you_know_400_d_d_smash.jpg?width=400&height=400&crop=auto"
"446","Rock'n Me","","Steve Miller Band","","","2020-10-23 20:45:24","https://cdn.mediaworks.nz/radio/song/images/rock_n_me_400_steve_miller_band.jpg?width=400&height=400&crop=auto"
"447","We Gotta Get Out Of This Place","","Angels","","","2020-10-23 20:40:18","https://cdn.mediaworks.nz/radio/song/images/we_gotta_get_out_of_this_place_400_angels.jpg?width=400&height=400&crop=auto"
"448","Proud Mary","","Creedence Clearwate...","","","2020-10-23 20:35:12","https://cdn.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"449","What You Need","","Inxs","","","2020-10-23 20:30:06","https://cdn.mediaworks.nz/radio/song/images/what_you_need_400_inxs.jpg?width=400&height=400&crop=auto"
"450","Rosanna","","Toto","","","2020-10-23 20:25:00","https://cdn.mediaworks.nz/radio/song/images/rosanna_400_toto.jpg?width=400&height=400&crop=auto"
"451","Gloria","","Them/Van Morrison","","","2020-10-23 20:19:54","https://cdn.mediaworks.nz/radio/song/images/gloria_400_them_van_morrison.jpg?width=400&height=400&crop=auto"
"452","I Guess That's Why They Call It The Blues","","Elton John","","","2020-10-23 20:14:48","https://cdn.mediaworks.nz/radio/song/images/i_guess_that_s_why_they_call_it_the_blues_400_elton_john.jpg?width=400&height=400&crop=auto"
